study,subject,Age,Sex,Averagefrequencyviolence,Gameplayed,VorNV,Score,Selfscore,Kinsey,Relationshipstatus,lengthofrelationship,ageofpartner,MV1Total,MV2Average,SGAAverage,HostilityTotal,SOIRTOTAL,Removedata,Rank,TotalSTScore,TotalLTScore
Gaming_manipulation,854788780,30,Female,10.8,bubbleshooter.html,NV,4,2,3,Recently single/divorced/separated,11-20 years,About the same age,13,3.863636364,3.666666667,6,28,No,,,
Gaming_manipulation,857796529,25,Female,19.4,perfectbalance.html,NV,8,4,3,"In a long-term monogamous relationship eg. married, partnered",1-2 years,A little older,23,5.136363636,3.333333333,7,60,No,,,
Gaming_manipulation,883321746,34,Female,5,gunblood.html,V,20,2,3,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,22,4.863636364,5,8,38,No,,,
Gaming_manipulation,925950252,20,Female,6.4,gunblood.html,V,0,3,3,Single, ,About the same age,17,3.954545455,4,7,52,No,,,
Gaming_manipulation,944465543,21,Female,8.6,pongnop.html,NV,870,4,3,Single,20+ years,About the same age,16,3.772727273,1.333333333,6,9,No,,,
Gaming_manipulation,947090258,20,Female,15.66666667,perfectbalance.html,NV,250,5,3,"In a long-term monogamous relationship eg. married, partnered",Under one year,A little older,21,4.5,3,6,36,No,,,
Gaming_manipulation,954451086,29,Female,14.6,perfectbalance.html,NV,0,1,3,Single,Under one year,Much younger,21,3.090909091,1,18,27,Yes,,,
Gaming_manipulation,147613869,29,Female,27,perfectbalance.html,NV,,4,4,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,17,3.772727273,3.333333333,6,57,No,,,
Gaming_manipulation,161682985,24,Female,17,bubbleshooter.html,NV,2180,4,4,Single, , ,7,2.272727273,1,8,20,No,,,
Gaming_manipulation,276357602,24,Female,5.25,bubbleshooter.html,NV,4110,4,4,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,26,4.954545455,5,6,46,No,,,
Gaming_manipulation,333161899,27,Female,15.6,moremindlessviolence.html,V,0,2,4,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,14,2.954545455,4,6,41,No,,,
Gaming_manipulation,362551220,29,Female,12.2,perfectbalance.html,NV,1000,1,4,Single, , ,19,4.772727273,5.666666667,20,44,No,,,
Gaming_manipulation,411317879,19,Female,15.66666667,bubbleshooter.html,NV,0,6,4,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,20,3.545454545,2.333333333,7,27,No,,,
Gaming_manipulation,411317879,19,Female,21,pongnop.html,NV,1088,4,4,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,20,3.772727273,2,6,28,No,,,
Gaming_manipulation,470562101,24,Female,42,pongnop.html,NV,1103,6,4,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,22,5,3.666666667,6,29,No,,,
Gaming_manipulation,4869295,35,Female,35,moremindlessviolence.html,V,14,3,4,Single, , ,24,6.090909091,6.666666667,6,60,No,,,
Gaming_manipulation,648433490,28,Female,13.4,moremindlessviolence.html,V,1,1,4,Other,6-10 years,A little younger,22,5.090909091,3,6,35,No,,,
Gaming_manipulation,672947794,22,Female,6.8,bubbleshooter.html,NV,1800,3,4,Single, , ,9,2.454545455,4.333333333,10,29,No,,,
Gaming_manipulation,855445886,34,Female,5,deanimator.html,V,9300,4,4,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,18,3.545454545,3.333333333,6,31,No,,,
Gaming_manipulation,955267528,21,Female,12,deanimator.html,V,63,2,4,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Older,14,3.136363636,4,6,26,No,,,
Gaming_manipulation,981835653,31,Female,17,moremindlessviolence.html,V,63,1,4,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little younger,24,4.681818182,4.333333333,6,26,No,,,
Gaming_manipulation,220705956,22,Female,13,gunblood.html,V,184,4,5,"In a long-term monogamous relationship eg. married, partnered",1-2 years,About the same age,20,4.136363636,5,6,27,No,,,
Gaming_manipulation,540717103,21,Female,19.6,deanimator.html,V,90,3,5,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,8,3.409090909,5.333333333,8,49,No,,,
Gaming_manipulation,644356321,25,Female,7,perfectbalance.html,NV,4257,4,5,Single, , ,22,3.681818182,5,7,31,No,,,
Gaming_manipulation,667685639,40,Female,16,deanimator.html,V,1,1,5,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,25,4.818181818,2.666666667,6,41,No,,,
Gaming_manipulation,85809235,27,Female,23.6,moremindlessviolence.html,V,2,5,5,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,23,4.136363636,5.666666667,6,38,No,,,
Gaming_manipulation,322029714,20,Female,18,deanimator.html,V,25,2,6,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,20,3.681818182,3,11,23,No,,,
Gaming_manipulation,345324766,30,Female,23,gunblood.html,V,60,4,6,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,20,4.409090909,2,6,19,No,,,
Gaming_manipulation,375556692,40,Female,7.666666667,pongnop.html,NV,900,2,6,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little older,17,3.409090909,1,7,38,No,,,
Gaming_manipulation,489545069,31,Female,7,gunblood.html,V,9080,5,6,In an open relationship/casually dating,2-5 years,A little younger,17,3.090909091,5.666666667,7,57,No,,,
Gaming_manipulation,720176598,36,Female,20.8,moremindlessviolence.html,V,2,3,6,Single, , ,22,4.636363636,3,9,31,No,,,
Gaming_manipulation,224972891,29,Female,0,pongnop.html,NV,1000,4,7,"In a long-term monogamous relationship eg. married, partnered",1-2 years,About the same age,22,2.727272727,3.333333333,6,31,No,,,
Gaming_manipulation,451831553,28,Female,19,bubbleshooter.html,NV,7810,5,7,"In a long-term monogamous relationship eg. married, partnered",Under one year,A little younger,20,4.045454545,1,6,47,No,,,
Gaming_manipulation,461825958,47,Female,11,deanimator.html,V,5,1,7,Single, , ,6,2.363636364,1,12,28,No,,,
Gaming_manipulation,519045997,20,Female,12.8,bubbleshooter.html,NV,1190,6,7,Single,Under one year,About the same age,19,4.545454545,1,6,9,No,,,
Gaming_manipulation,53751619,37,Female,36.4,pongnop.html,NV,956,6,7,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little older,21,3.090909091,1,6,22,No,,,
Gaming_manipulation,545578994,52,Female,9.8,moremindlessviolence.html,V,23,2,7,"In a long-term monogamous relationship eg. married, partnered",1-2 years,Younger,16,3.727272727,1.666666667,9,22,No,,,
Gaming_manipulation,587627985,32,Female,11.8,deanimator.html,V,3,3,7,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,16,2.545454545,1,6,23,No,,,
Gaming_manipulation,769888205,32,Female,16,deanimator.html,V,60,3,7,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little younger,14,3.636363636,3,7,10,No,,,
Gaming_manipulation,806390455,51,Female,4.5,bubbleshooter.html,NV,9,2,7,Recently single/divorced/separated,1-2 years,About the same age,19,3.636363636,3.666666667,6,47,No,,,
